,,,Up_SR,Down_SR,Up_TR,Down_TR
period1,sc01,t0634, 0 , 0 ,,
period1,sc01,t0635, 0 , 0 ,,
period1,sc01,t0636, 0 , 0 ,,
period1,sc01,t0637, 0 , 0 ,,
period1,sc01,t0638, 0 , 0 ,,
period1,sc01,t0639, 0 , 0 ,,
period1,sc01,t0640, 0 , 0 ,,
period1,sc01,t0641, 0 , 0 ,,
period1,sc01,t0642, 0 , 0 ,,
period1,sc01,t0643, 0 , 0 ,,
period1,sc01,t0644, 0 , 0 ,,
period1,sc01,t0645, 0 , 0 ,,
period1,sc01,t0646, 0 , 0 ,,
period1,sc01,t0647, 0 , 0 ,,
period1,sc01,t0648, 0 , 0 ,,
period1,sc01,t0649, 0 , 0 ,,
period1,sc01,t0650, 0 , 0 ,,
period1,sc01,t0651, 0 , 0 ,,
period1,sc01,t0652, 0 , 0 ,,
period1,sc01,t0653, 0 , 0 ,,
period1,sc01,t0654, 0 , 0 ,,
period1,sc01,t0655, 0 , 0 ,,
period1,sc01,t0656, 0 , 0 ,,
period1,sc01,t0657, 0 , 0 ,,
period1,sc01,t0658, 0 , 0 ,,
period1,sc01,t0659, 0 , 0 ,,
period1,sc01,t0660, 0 , 0 ,,
period1,sc01,t0661, 0 , 0 ,,
period1,sc01,t0662, 0 , 0 ,,
period1,sc01,t0663, 0 , 0 ,,
period1,sc01,t0664, 0 , 0 ,,
period1,sc01,t0665, 0 , 0 ,,
period1,sc01,t0666, 0 , 0 ,,
period1,sc01,t0667, 0 , 0 ,,
period1,sc01,t0668, 0 , 0 ,,
period1,sc01,t0669, 0 , 0 ,,
period1,sc01,t0670, 0 , 0 ,,
period1,sc01,t0671, 0 , 0 ,,
period1,sc01,t0672, 0 , 0 ,,
period1,sc01,t0673, 0 , 0 ,,
period1,sc01,t0674, 0 , 0 ,,
period1,sc01,t0675, 0 , 0 ,,
period1,sc01,t0676, 0 , 0 ,,
period1,sc01,t0677, 0 , 0 ,,
period1,sc01,t0678, 0 , 0 ,,
period1,sc01,t0679, 0 , 0 ,,
period1,sc01,t0680, 0 , 0 ,,
period1,sc01,t0681, 0 , 0 ,,
period1,sc01,t0682, 0 , 0 ,,
period1,sc01,t0683, 0 , 0 ,,
period1,sc01,t0684, 0 , 0 ,,
period1,sc01,t0685, 0 , 0 ,,
period1,sc01,t0686, 0 , 0 ,,
period1,sc01,t0687, 0 , 0 ,,
period1,sc01,t0688, 0 , 0 ,,
period1,sc01,t0689, 0 , 0 ,,
period1,sc01,t0690, 0 , 0 ,,
period1,sc01,t0691, 0 , 0 ,,
period1,sc01,t0692, 0 , 0 ,,
period1,sc01,t0693, 0 , 0 ,,
period1,sc01,t0694, 0 , 0 ,,
period1,sc01,t0695, 0 , 0 ,,
period1,sc01,t0696, 0 , 0 ,,
period1,sc01,t0697, 0 , 0 ,,
period1,sc01,t0698, 0 , 0 ,,
period1,sc01,t0699, 0 , 0 ,,
period1,sc01,t0700, 0 , 0 ,,
period1,sc01,t0701, 0 , 0 ,,
period1,sc01,t0702, 0 , 0 ,,
period1,sc01,t0703, 0 , 0 ,,
period1,sc01,t0704, 0 , 0 ,,
period1,sc01,t0705, 0 , 0 ,,
period1,sc01,t0706, 0 , 0 ,,
period1,sc01,t0707, 0 , 0 ,,
period1,sc01,t0708, 0 , 0 ,,
period1,sc01,t0709, 0 , 0 ,,
period1,sc01,t0710, 0 , 0 ,,
period1,sc01,t0711, 0 , 0 ,,
period1,sc01,t0712, 0 , 0 ,,
period1,sc01,t0713, 0 , 0 ,,
period1,sc01,t0714, 0 , 0 ,,
period1,sc01,t0715, 0 , 0 ,,
period1,sc01,t0716, 0 , 0 ,,
period1,sc01,t0717, 0 , 0 ,,
period1,sc01,t0718, 0 , 0 ,,
period1,sc01,t0719, 0 , 0 ,,
period1,sc01,t0720, 0 , 0 ,,
period1,sc01,t0721, 0 , 0 ,,
period1,sc01,t0722, 0 , 0 ,,
period1,sc01,t0723, 0 , 0 ,,
period1,sc01,t0724, 0 , 0 ,,
period1,sc01,t0725, 0 , 0 ,,
period1,sc01,t0726, 0 , 0 ,,
period1,sc01,t0727, 0 , 0 ,,
period1,sc01,t0728, 0 , 0 ,,
period1,sc01,t0729, 0 , 0 ,,
period1,sc01,t0730, 0 , 0 ,,
period1,sc01,t0731, 0 , 0 ,,
period1,sc01,t0732, 0 , 0 ,,
period1,sc01,t0733, 0 , 0 ,,
period1,sc01,t0734, 0 , 0 ,,
period1,sc01,t0735, 0 , 0 ,,
period1,sc01,t0736, 0 , 0 ,,
period1,sc01,t0737, 0 , 0 ,,
period1,sc01,t0738, 0 , 0 ,,
period1,sc01,t0739, 0 , 0 ,,
period1,sc01,t0740, 0 , 0 ,,
period1,sc01,t0741, 0 , 0 ,,
period1,sc01,t0742, 0 , 0 ,,
period1,sc01,t0743, 0 , 0 ,,
period1,sc01,t0744, 0 , 0 ,,
period1,sc01,t0745, 0 , 0 ,,
period1,sc01,t0746, 0 , 0 ,,
period1,sc01,t0747, 0 , 0 ,,
period1,sc01,t0748, 0 , 0 ,,
period1,sc01,t0749, 0 , 0 ,,
period1,sc01,t0750, 0 , 0 ,,
period1,sc01,t0751, 0 , 0 ,,
period1,sc01,t0752, 0 , 0 ,,
period1,sc01,t0753, 0 , 0 ,,
period1,sc01,t0754, 0 , 0 ,,
period1,sc01,t0755, 0 , 0 ,,
period1,sc01,t0756, 0 , 0 ,,
period1,sc01,t0757, 0 , 0 ,,
period1,sc01,t0758, 0 , 0 ,,
period1,sc01,t0759, 0 , 0 ,,
period1,sc01,t0760, 0 , 0 ,,
period1,sc01,t0761, 0 , 0 ,,
period1,sc01,t0762, 0 , 0 ,,
period1,sc01,t0763, 0 , 0 ,,
period1,sc01,t0764, 0 , 0 ,,
period1,sc01,t0765, 0 , 0 ,,
period1,sc01,t0766, 0 , 0 ,,
period1,sc01,t0767, 0 , 0 ,,
period1,sc01,t0768, 0 , 0 ,,
period1,sc01,t0769, 0 , 0 ,,
period1,sc01,t0770, 0 , 0 ,,
period1,sc01,t0771, 0 , 0 ,,
period1,sc01,t0772, 0 , 0 ,,
period1,sc01,t0773, 0 , 0 ,,
period1,sc01,t0774, 0 , 0 ,,
period1,sc01,t0775, 0 , 0 ,,
period1,sc01,t0776, 0 , 0 ,,
period1,sc01,t0777, 0 , 0 ,,
period1,sc01,t0778, 0 , 0 ,,
period1,sc01,t0779, 0 , 0 ,,
period1,sc01,t0780, 0 , 0 ,,
period1,sc01,t0781, 0 , 0 ,,
period1,sc01,t0782, 0 , 0 ,,
period1,sc01,t0783, 0 , 0 ,,
period1,sc01,t0784, 0 , 0 ,,
period1,sc01,t0785, 0 , 0 ,,
period1,sc01,t0786, 0 , 0 ,,
period1,sc01,t0787, 0 , 0 ,,
period1,sc01,t0788, 0 , 0 ,,
period1,sc01,t0789, 0 , 0 ,,
period1,sc01,t0790, 0 , 0 ,,
period1,sc01,t0791, 0 , 0 ,,
period1,sc01,t0792, 0 , 0 ,,
period1,sc01,t0793, 0 , 0 ,,
period1,sc01,t0794, 0 , 0 ,,
period1,sc01,t0795, 0 , 0 ,,
period1,sc01,t0796, 0 , 0 ,,
period1,sc01,t0797, 0 , 0 ,,
period1,sc01,t0798, 0 , 0 ,,
period1,sc01,t0799, 0 , 0 ,,
period1,sc01,t0800, 0 , 0 ,,
period1,sc01,t0801, 0 , 0 ,,
period1,sc01,t0802, 0 , 0 ,,
period1,sc01,t0803, 0 , 0 ,,
period1,sc01,t0804, 0 , 0 ,,
period1,sc01,t0805, 0 , 0 ,,
period1,sc01,t0806, 0 , 0 ,,
period1,sc01,t0807, 0 , 0 ,,
period1,sc01,t0808, 0 , 0 ,,
period1,sc01,t0809, 0 , 0 ,,
period1,sc01,t0810, 0 , 0 ,,
period1,sc01,t0811, 0 , 0 ,,
period1,sc01,t0812, 0 , 0 ,,
period1,sc01,t0813, 0 , 0 ,,
period1,sc01,t0814, 0 , 0 ,,
period1,sc01,t0815, 0 , 0 ,,
period1,sc01,t0816, 0 , 0 ,,
period1,sc01,t0817, 0 , 0 ,,
period1,sc01,t0818, 0 , 0 ,,
period1,sc01,t0819, 0 , 0 ,,
period1,sc01,t0820, 0 , 0 ,,
period1,sc01,t0821, 0 , 0 ,,
period1,sc01,t0822, 0 , 0 ,,
period1,sc01,t0823, 0 , 0 ,,
period1,sc01,t0824, 0 , 0 ,,
period1,sc01,t0825, 0 , 0 ,,
period1,sc01,t0826, 0 , 0 ,,
period1,sc01,t0827, 0 , 0 ,,
period1,sc01,t0828, 0 , 0 ,,
period1,sc01,t0829, 0 , 0 ,,
period1,sc01,t0830, 0 , 0 ,,
period1,sc01,t0831, 0 , 0 ,,
period1,sc01,t0832, 0 , 0 ,,
period1,sc01,t0833, 0 , 0 ,,
period1,sc01,t0834, 0 , 0 ,,
period1,sc01,t0835, 0 , 0 ,,
period1,sc01,t0836, 0 , 0 ,,
period1,sc01,t0837, 0 , 0 ,,
period1,sc01,t0838, 0 , 0 ,,
period1,sc01,t0839, 0 , 0 ,,
period1,sc01,t0840, 0 , 0 ,,
period1,sc01,t0841, 0 , 0 ,,
period1,sc01,t0842, 0 , 0 ,,
period1,sc01,t0843, 0 , 0 ,,
period1,sc01,t0844, 0 , 0 ,,
period1,sc01,t0845, 0 , 0 ,,
period1,sc01,t0846, 0 , 0 ,,
period1,sc01,t0847, 0 , 0 ,,
period1,sc01,t0848, 0 , 0 ,,
period1,sc01,t0849, 0 , 0 ,,
period1,sc01,t0850, 0 , 0 ,,
period1,sc01,t0851, 0 , 0 ,,
period1,sc01,t0852, 0 , 0 ,,
period1,sc01,t0853, 0 , 0 ,,
period1,sc01,t0854, 0 , 0 ,,
period1,sc01,t0855, 0 , 0 ,,
period1,sc01,t0856, 0 , 0 ,,
period1,sc01,t0857, 0 , 0 ,,
period1,sc01,t0858, 0 , 0 ,,
period1,sc01,t0859, 0 , 0 ,,
period1,sc01,t0860, 0 , 0 ,,
period1,sc01,t0861, 0 , 0 ,,
period1,sc01,t0862, 0 , 0 ,,
period1,sc01,t0863, 0 , 0 ,,
period1,sc01,t0864, 0 , 0 ,,
period1,sc01,t0865, 0 , 0 ,,
period1,sc01,t0866, 0 , 0 ,,
period1,sc01,t0867, 0 , 0 ,,
period1,sc01,t0868, 0 , 0 ,,
period1,sc01,t0869, 0 , 0 ,,
period1,sc01,t0870, 0 , 0 ,,
period1,sc01,t0871, 0 , 0 ,,
period1,sc01,t0872, 0 , 0 ,,
period1,sc01,t0873, 0 , 0 ,,
period1,sc01,t0874, 0 , 0 ,,
period1,sc01,t0875, 0 , 0 ,,
period1,sc01,t0876, 0 , 0 ,,
period1,sc01,t0877, 0 , 0 ,,
period1,sc01,t0878, 0 , 0 ,,
period1,sc01,t0879, 0 , 0 ,,
period1,sc01,t0880, 0 , 0 ,,
period1,sc01,t0881, 0 , 0 ,,
period1,sc01,t0882, 0 , 0 ,,
period1,sc01,t0883, 0 , 0 ,,
period1,sc01,t0884, 0 , 0 ,,
period1,sc01,t0885, 0 , 0 ,,
period1,sc01,t0886, 0 , 0 ,,
period1,sc01,t0887, 0 , 0 ,,
period1,sc01,t0888, 0 , 0 ,,
period1,sc01,t0889, 0 , 0 ,,
period1,sc01,t0890, 0 , 0 ,,
period1,sc01,t0891, 0 , 0 ,,
period1,sc01,t0892, 0 , 0 ,,
period1,sc01,t0893, 0 , 0 ,,
period1,sc01,t0894, 0 , 0 ,,
period1,sc01,t0895, 0 , 0 ,,
period1,sc01,t0896, 0 , 0 ,,
period1,sc01,t0897, 0 , 0 ,,
period1,sc01,t0898, 0 , 0 ,,
period1,sc01,t0899, 0 , 0 ,,
period1,sc01,t0900, 0 , 0 ,,
period1,sc01,t0901, 0 , 0 ,,
period1,sc01,t0902, 0 , 0 ,,
period1,sc01,t0903, 0 , 0 ,,
period1,sc01,t0904, 0 , 0 ,,
period1,sc01,t0905, 0 , 0 ,,
period1,sc01,t0906, 0 , 0 ,,
period1,sc01,t0907, 0 , 0 ,,
period1,sc01,t0908, 0 , 0 ,,
period1,sc01,t0909, 0 , 0 ,,
period1,sc01,t0910, 0 , 0 ,,
period1,sc01,t0911, 0 , 0 ,,
period1,sc01,t0912, 0 , 0 ,,
period1,sc01,t0913, 0 , 0 ,,
period1,sc01,t0914, 0 , 0 ,,
period1,sc01,t0915, 0 , 0 ,,
period1,sc01,t0916, 0 , 0 ,,
period1,sc01,t0917, 0 , 0 ,,
period1,sc01,t0918, 0 , 0 ,,
period1,sc01,t0919, 0 , 0 ,,
period1,sc01,t0920, 0 , 0 ,,
period1,sc01,t0921, 0 , 0 ,,
period1,sc01,t0922, 0 , 0 ,,
period1,sc01,t0923, 0 , 0 ,,
period1,sc01,t0924, 0 , 0 ,,
period1,sc01,t0925, 0 , 0 ,,
period1,sc01,t0926, 0 , 0 ,,
period1,sc01,t0927, 0 , 0 ,,
period1,sc01,t0928, 0 , 0 ,,
period1,sc01,t0929, 0 , 0 ,,
period1,sc01,t0930, 0 , 0 ,,
period1,sc01,t0931, 0 , 0 ,,
period1,sc01,t0932, 0 , 0 ,,
period1,sc01,t0933, 0 , 0 ,,
period1,sc01,t0934, 0 , 0 ,,
period1,sc01,t0935, 0 , 0 ,,
period1,sc01,t0936, 0 , 0 ,,
period1,sc01,t0937, 0 , 0 ,,
period1,sc01,t0938, 0 , 0 ,,
period1,sc01,t0939, 0 , 0 ,,
period1,sc01,t0940, 0 , 0 ,,
period1,sc01,t0941, 0 , 0 ,,
period1,sc01,t0942, 0 , 0 ,,
period1,sc01,t0943, 0 , 0 ,,
period1,sc01,t0944, 0 , 0 ,,
period1,sc01,t0945, 0 , 0 ,,
period1,sc01,t0946, 0 , 0 ,,
period1,sc01,t0947, 0 , 0 ,,
period1,sc01,t0948, 0 , 0 ,,
period1,sc01,t0949, 0 , 0 ,,
period1,sc01,t0950, 0 , 0 ,,
period1,sc01,t0951, 0 , 0 ,,
period1,sc01,t0952, 0 , 0 ,,
period1,sc01,t0953, 0 , 0 ,,
period1,sc01,t0954, 0 , 0 ,,
period1,sc01,t0955, 0 , 0 ,,
period1,sc01,t0956, 0 , 0 ,,
period1,sc01,t0957, 0 , 0 ,,
period1,sc01,t0958, 0 , 0 ,,
period1,sc01,t0959, 0 , 0 ,,
period1,sc01,t0960, 0 , 0 ,,
period1,sc01,t0961, 0 , 0 ,,
period1,sc01,t0962, 0 , 0 ,,
period1,sc01,t0963, 0 , 0 ,,
period1,sc01,t0964, 0 , 0 ,,
period1,sc01,t0965, 0 , 0 ,,
period1,sc01,t0966, 0 , 0 ,,
period1,sc01,t0967, 0 , 0 ,,
period1,sc01,t0968, 0 , 0 ,,
period1,sc01,t0969, 0 , 0 ,,
period1,sc01,t0970, 0 , 0 ,,
period1,sc01,t0971, 0 , 0 ,,
period1,sc01,t0972, 0 , 0 ,,
period1,sc01,t0973, 0 , 0 ,,
period1,sc01,t0974, 0 , 0 ,,
period1,sc01,t0975, 0 , 0 ,,
period1,sc01,t0976, 0 , 0 ,,
period1,sc01,t0977, 0 , 0 ,,
period1,sc01,t0978, 0 , 0 ,,
period1,sc01,t0979, 0 , 0 ,,
period1,sc01,t0980, 0 , 0 ,,
period1,sc01,t0981, 0 , 0 ,,
period1,sc01,t0982, 0 , 0 ,,
period1,sc01,t0983, 0 , 0 ,,
period1,sc01,t0984, 0 , 0 ,,
period1,sc01,t0985, 0 , 0 ,,
period1,sc01,t0986, 0 , 0 ,,
period1,sc01,t0987, 0 , 0 ,,
period1,sc01,t0988, 0 , 0 ,,
period1,sc01,t0989, 0 , 0 ,,
period1,sc01,t0990, 0 , 0 ,,
period1,sc01,t0991, 0 , 0 ,,
period1,sc01,t0992, 0 , 0 ,,
period1,sc01,t0993, 0 , 0 ,,
period1,sc01,t0994, 0 , 0 ,,
period1,sc01,t0995, 0 , 0 ,,
period1,sc01,t0996, 0 , 0 ,,
period1,sc01,t0997, 0 , 0 ,,
period1,sc01,t0998, 0 , 0 ,,
period1,sc01,t0999, 0 , 0 ,,
period1,sc01,t1000, 0 , 0 ,,
period1,sc01,t1001, 0 , 0 ,,
period1,sc01,t1002, 0 , 0 ,,
period1,sc01,t1003, 0 , 0 ,,
period1,sc01,t1004, 0 , 0 ,,
period1,sc01,t1005, 0 , 0 ,,
period1,sc01,t1006, 0 , 0 ,,
period1,sc01,t1007, 0 , 0 ,,
period1,sc01,t1008, 0 , 0 ,,
period1,sc01,t1009, 0 , 0 ,,
period1,sc01,t1010, 0 , 0 ,,
period1,sc01,t1011, 0 , 0 ,,
period1,sc01,t1012, 0 , 0 ,,
period1,sc01,t1013, 0 , 0 ,,
period1,sc01,t1014, 0 , 0 ,,
period1,sc01,t1015, 0 , 0 ,,
period1,sc01,t1016, 0 , 0 ,,
period1,sc01,t1017, 0 , 0 ,,
period1,sc01,t1018, 0 , 0 ,,
period1,sc01,t1019, 0 , 0 ,,
period1,sc01,t1020, 0 , 0 ,,
period1,sc01,t1021, 0 , 0 ,,
period1,sc01,t1022, 0 , 0 ,,
period1,sc01,t1023, 0 , 0 ,,
period1,sc01,t1024, 0 , 0 ,,
period1,sc01,t1025, 0 , 0 ,,
period1,sc01,t1026, 0 , 0 ,,
period1,sc01,t1027, 0 , 0 ,,
period1,sc01,t1028, 0 , 0 ,,
period1,sc01,t1029, 0 , 0 ,,
period1,sc01,t1030, 0 , 0 ,,
period1,sc01,t1031, 0 , 0 ,,
period1,sc01,t1032, 0 , 0 ,,
period1,sc01,t1033, 0 , 0 ,,
period1,sc01,t1034, 0 , 0 ,,
period1,sc01,t1035, 0 , 0 ,,
period1,sc01,t1036, 0 , 0 ,,
period1,sc01,t1037, 0 , 0 ,,
period1,sc01,t1038, 0 , 0 ,,
period1,sc01,t1039, 0 , 0 ,,
period1,sc01,t1040, 0 , 0 ,,
period1,sc01,t1041, 0 , 0 ,,
period1,sc01,t1042, 0 , 0 ,,
period1,sc01,t1043, 0 , 0 ,,
period1,sc01,t1044, 0 , 0 ,,
period1,sc01,t1045, 0 , 0 ,,
period1,sc01,t1046, 0 , 0 ,,
period1,sc01,t1047, 0 , 0 ,,
period1,sc01,t1048, 0 , 0 ,,
period1,sc01,t1049, 0 , 0 ,,
period1,sc01,t1050, 0 , 0 ,,
period1,sc01,t1051, 0 , 0 ,,
period1,sc01,t1052, 0 , 0 ,,
period1,sc01,t1053, 0 , 0 ,,
period1,sc01,t1054, 0 , 0 ,,
period1,sc01,t1055, 0 , 0 ,,
period1,sc01,t1056, 0 , 0 ,,
period1,sc01,t1057, 0 , 0 ,,
period1,sc01,t1058, 0 , 0 ,,
period1,sc01,t1059, 0 , 0 ,,
period1,sc01,t1060, 0 , 0 ,,
period1,sc01,t1061, 0 , 0 ,,
period1,sc01,t1062, 0 , 0 ,,
period1,sc01,t1063, 0 , 0 ,,
period1,sc01,t1064, 0 , 0 ,,
period1,sc01,t1065, 0 , 0 ,,
period1,sc01,t1066, 0 , 0 ,,
period1,sc01,t1067, 0 , 0 ,,
period1,sc01,t1068, 0 , 0 ,,
period1,sc01,t1069, 0 , 0 ,,
period1,sc01,t1070, 0 , 0 ,,
period1,sc01,t1071, 0 , 0 ,,
period1,sc01,t1072, 0 , 0 ,,
period1,sc01,t1073, 0 , 0 ,,
period1,sc01,t1074, 0 , 0 ,,
period1,sc01,t1075, 0 , 0 ,,
period1,sc01,t1076, 0 , 0 ,,
period1,sc01,t1077, 0 , 0 ,,
period1,sc01,t1078, 0 , 0 ,,
period1,sc01,t1079, 0 , 0 ,,
period1,sc01,t1080, 0 , 0 ,,
period1,sc01,t1081, 0 , 0 ,,
period1,sc01,t1082, 0 , 0 ,,
period1,sc01,t1083, 0 , 0 ,,
period1,sc01,t1084, 0 , 0 ,,
period1,sc01,t1085, 0 , 0 ,,
period1,sc01,t1086, 0 , 0 ,,
period1,sc01,t1087, 0 , 0 ,,
period1,sc01,t1088, 0 , 0 ,,
period1,sc01,t1089, 0 , 0 ,,
period1,sc01,t1090, 0 , 0 ,,
period1,sc01,t1091, 0 , 0 ,,
period1,sc01,t1092, 0 , 0 ,,
period1,sc01,t1093, 0 , 0 ,,
period1,sc01,t1094, 0 , 0 ,,
period1,sc01,t1095, 0 , 0 ,,
period1,sc01,t1096, 0 , 0 ,,
period1,sc01,t1097, 0 , 0 ,,
period1,sc01,t1098, 0 , 0 ,,
period1,sc01,t1099, 0 , 0 ,,
period1,sc01,t1100, 0 , 0 ,,
period1,sc01,t1101, 0 , 0 ,,
period1,sc01,t1102, 0 , 0 ,,
period1,sc01,t1103, 0 , 0 ,,
period1,sc01,t1104, 0 , 0 ,,
period1,sc01,t1105, 0 , 0 ,,
period1,sc01,t1106, 0 , 0 ,,
period1,sc01,t1107, 0 , 0 ,,
period1,sc01,t1108, 0 , 0 ,,
period1,sc01,t1109, 0 , 0 ,,
period1,sc01,t1110, 0 , 0 ,,
period1,sc01,t1111, 0 , 0 ,,
period1,sc01,t1112, 0 , 0 ,,
period1,sc01,t1113, 0 , 0 ,,
period1,sc01,t1114, 0 , 0 ,,
period1,sc01,t1115, 0 , 0 ,,
period1,sc01,t1116, 0 , 0 ,,
period1,sc01,t1117, 0 , 0 ,,
period1,sc01,t1118, 0 , 0 ,,
period1,sc01,t1119, 0 , 0 ,,
period1,sc01,t1120, 0 , 0 ,,
period1,sc01,t1121, 0 , 0 ,,
period1,sc01,t1122, 0 , 0 ,,
period1,sc01,t1123, 0 , 0 ,,
period1,sc01,t1124, 0 , 0 ,,
period1,sc01,t1125, 0 , 0 ,,
period1,sc01,t1126, 0 , 0 ,,
period1,sc01,t1127, 0 , 0 ,,
period1,sc01,t1128, 0 , 0 ,,
period1,sc01,t1129, 0 , 0 ,,
period1,sc01,t1130, 0 , 0 ,,
period1,sc01,t1131, 0 , 0 ,,
period1,sc01,t1132, 0 , 0 ,,
period1,sc01,t1133, 0 , 0 ,,
period1,sc01,t1134, 0 , 0 ,,
period1,sc01,t1135, 0 , 0 ,,
period1,sc01,t1136, 0 , 0 ,,
period1,sc01,t1137, 0 , 0 ,,
period1,sc01,t1138, 0 , 0 ,,
period1,sc01,t1139, 0 , 0 ,,
period1,sc01,t1140, 0 , 0 ,,
period1,sc01,t1141, 0 , 0 ,,
period1,sc01,t1142, 0 , 0 ,,
period1,sc01,t1143, 0 , 0 ,,
period1,sc01,t1144, 0 , 0 ,,
period1,sc01,t1145, 0 , 0 ,,
period1,sc01,t1146, 0 , 0 ,,
period1,sc01,t1147, 0 , 0 ,,
period1,sc01,t1148, 0 , 0 ,,
period1,sc01,t1149, 0 , 0 ,,
period1,sc01,t1150, 0 , 0 ,,
period1,sc01,t1151, 0 , 0 ,,
period1,sc01,t1152, 0 , 0 ,,
period1,sc01,t1153, 0 , 0 ,,
period1,sc01,t1154, 0 , 0 ,,
period1,sc01,t1155, 0 , 0 ,,
period1,sc01,t1156, 0 , 0 ,,
period1,sc01,t1157, 0 , 0 ,,
period1,sc01,t1158, 0 , 0 ,,
period1,sc01,t1159, 0 , 0 ,,
period1,sc01,t1160, 0 , 0 ,,
period1,sc01,t1161, 0 , 0 ,,
period1,sc01,t1162, 0 , 0 ,,
period1,sc01,t1163, 0 , 0 ,,
period1,sc01,t1164, 0 , 0 ,,
period1,sc01,t1165, 0 , 0 ,,
period1,sc01,t1166, 0 , 0 ,,
period1,sc01,t1167, 0 , 0 ,,
period1,sc01,t1168, 0 , 0 ,,
period1,sc01,t1169, 0 , 0 ,,
period1,sc01,t1170, 0 , 0 ,,
period1,sc01,t1171, 0 , 0 ,,
period1,sc01,t1172, 0 , 0 ,,
period1,sc01,t1173, 0 , 0 ,,
period1,sc01,t1174, 0 , 0 ,,
period1,sc01,t1175, 0 , 0 ,,
period1,sc01,t1176, 0 , 0 ,,
period1,sc01,t1177, 0 , 0 ,,
period1,sc01,t1178, 0 , 0 ,,
period1,sc01,t1179, 0 , 0 ,,
period1,sc01,t1180, 0 , 0 ,,
period1,sc01,t1181, 0 , 0 ,,
period1,sc01,t1182, 0 , 0 ,,
period1,sc01,t1183, 0 , 0 ,,
period1,sc01,t1184, 0 , 0 ,,
period1,sc01,t1185, 0 , 0 ,,
period1,sc01,t1186, 0 , 0 ,,
period1,sc01,t1187, 0 , 0 ,,
period1,sc01,t1188, 0 , 0 ,,
period1,sc01,t1189, 0 , 0 ,,
period1,sc01,t1190, 0 , 0 ,,
period1,sc01,t1191, 0 , 0 ,,
period1,sc01,t1192, 0 , 0 ,,
period1,sc01,t1193, 0 , 0 ,,
period1,sc01,t1194, 0 , 0 ,,
period1,sc01,t1195, 0 , 0 ,,
period1,sc01,t1196, 0 , 0 ,,
period1,sc01,t1197, 0 , 0 ,,
period1,sc01,t1198, 0 , 0 ,,
period1,sc01,t1199, 0 , 0 ,,
period1,sc01,t1200, 0 , 0 ,,
period1,sc01,t1201, 0 , 0 ,,
period1,sc01,t1202, 0 , 0 ,,
period1,sc01,t1203, 0 , 0 ,,
period1,sc01,t1204, 0 , 0 ,,
period1,sc01,t1205, 0 , 0 ,,
period1,sc01,t1206, 0 , 0 ,,
period1,sc01,t1207, 0 , 0 ,,
period1,sc01,t1208, 0 , 0 ,,
period1,sc01,t1209, 0 , 0 ,,
period1,sc01,t1210, 0 , 0 ,,
period1,sc01,t1211, 0 , 0 ,,
period1,sc01,t1212, 0 , 0 ,,
period1,sc01,t1213, 0 , 0 ,,
period1,sc01,t1214, 0 , 0 ,,
period1,sc01,t1215, 0 , 0 ,,
period1,sc01,t1216, 0 , 0 ,,
period1,sc01,t1217, 0 , 0 ,,
period1,sc01,t1218, 0 , 0 ,,
period1,sc01,t1219, 0 , 0 ,,
period1,sc01,t1220, 0 , 0 ,,
period1,sc01,t1221, 0 , 0 ,,
period1,sc01,t1222, 0 , 0 ,,
period1,sc01,t1223, 0 , 0 ,,
period1,sc01,t1224, 0 , 0 ,,
period1,sc01,t1225, 0 , 0 ,,
period1,sc01,t1226, 0 , 0 ,,
period1,sc01,t1227, 0 , 0 ,,
period1,sc01,t1228, 0 , 0 ,,
period1,sc01,t1229, 0 , 0 ,,
period1,sc01,t1230, 0 , 0 ,,
period1,sc01,t1231, 0 , 0 ,,
period1,sc01,t1232, 0 , 0 ,,
period1,sc01,t1233, 0 , 0 ,,
period1,sc01,t1234, 0 , 0 ,,
period1,sc01,t1235, 0 , 0 ,,
period1,sc01,t1236, 0 , 0 ,,
period1,sc01,t1237, 0 , 0 ,,
period1,sc01,t1238, 0 , 0 ,,
period1,sc01,t1239, 0 , 0 ,,
period1,sc01,t1240, 0 , 0 ,,
period1,sc01,t1241, 0 , 0 ,,
period1,sc01,t1242, 0 , 0 ,,
period1,sc01,t1243, 0 , 0 ,,
period1,sc01,t1244, 0 , 0 ,,
period1,sc01,t1245, 0 , 0 ,,
period1,sc01,t1246, 0 , 0 ,,
period1,sc01,t1247, 0 , 0 ,,
period1,sc01,t1248, 0 , 0 ,,
period1,sc01,t1249, 0 , 0 ,,
period1,sc01,t1250, 0 , 0 ,,
period1,sc01,t1251, 0 , 0 ,,
period1,sc01,t1252, 0 , 0 ,,
period1,sc01,t1253, 0 , 0 ,,
period1,sc01,t1254, 0 , 0 ,,
period1,sc01,t1255, 0 , 0 ,,
period1,sc01,t1256, 0 , 0 ,,
period1,sc01,t1257, 0 , 0 ,,
period1,sc01,t1258, 0 , 0 ,,
period1,sc01,t1259, 0 , 0 ,,
period1,sc01,t1260, 0 , 0 ,,
period1,sc01,t1261, 0 , 0 ,,
period1,sc01,t1262, 0 , 0 ,,
period1,sc01,t1263, 0 , 0 ,,
period1,sc01,t1264, 0 , 0 ,,
period1,sc01,t1265, 0 , 0 ,,
period1,sc01,t1266, 0 , 0 ,,
period1,sc01,t1267, 0 , 0 ,,
period1,sc01,t1268, 0 , 0 ,,
