,,,Node1,Node2,Node3,Node4
period1,sc01,t0666, 79.15 ,,,
period1,sc01,t0667, 85.09 ,,,
period1,sc01,t0668, 79.52 ,,,
period1,sc01,t0669, 79.65 ,,,
period1,sc01,t0670, 76.43 ,,,
period1,sc01,t0671, 66.95 ,,,
period1,sc01,t0672, 68.9 ,,,
period1,sc01,t0673, 62.24 ,,,
period1,sc01,t0674, 61.8 ,,,
period1,sc01,t0675, 62.59 ,,,
period1,sc01,t0676, 59.54 ,,,
period1,sc01,t0677, 61.05 ,,,
period1,sc01,t0678, 68.33 ,,,
period1,sc01,t0679, 79.67 ,,,
period1,sc01,t0680, 80.95 ,,,
period1,sc01,t0681, 82.12 ,,,
period1,sc01,t0682, 80.15 ,,,
period1,sc01,t0683, 77.91 ,,,
period1,sc01,t0684, 78.6 ,,,
period1,sc01,t0685, 75.35 ,,,
period1,sc01,t0686, 66.21 ,,,
period1,sc01,t0687, 69.68 ,,,
period1,sc01,t0688, 70.25 ,,,
period1,sc01,t0689, 77.31 ,,,
period1,sc01,t0690, 77.7 ,,,
period1,sc01,t0691, 79.18 ,,,
period1,sc01,t0692, 75.45 ,,,
period1,sc01,t0693, 72.55 ,,,
period1,sc01,t0694, 70.91 ,,,
period1,sc01,t0695, 66.02 ,,,
period1,sc01,t0696, 60.93 ,,,
period1,sc01,t0697, 59.26 ,,,
period1,sc01,t0698, 56.97 ,,,
period1,sc01,t0699, 54.69 ,,,
period1,sc01,t0700, 54.7 ,,,
period1,sc01,t0701, 58.09 ,,,
period1,sc01,t0702, 65.33 ,,,
period1,sc01,t0703, 75.2 ,,,
period1,sc01,t0704, 80.08 ,,,
period1,sc01,t0705, 80.37 ,,,
period1,sc01,t0706, 80.28 ,,,
period1,sc01,t0707, 81.04 ,,,
period1,sc01,t0708, 78.4 ,,,
period1,sc01,t0709, 77.57 ,,,
period1,sc01,t0710, 73.63 ,,,
period1,sc01,t0711, 70.58 ,,,
period1,sc01,t0712, 69.7 ,,,
period1,sc01,t0713, 73.76 ,,,
period1,sc01,t0714, 76.99 ,,,
period1,sc01,t0715, 78.59 ,,,
period1,sc01,t0716, 76.81 ,,,
period1,sc01,t0717, 74.2 ,,,
period1,sc01,t0718, 70.58 ,,,
period1,sc01,t0719, 61.95 ,,,
period1,sc01,t0720, 59.91 ,,,
period1,sc01,t0721, 60.86 ,,,
period1,sc01,t0722, 60.98 ,,,
period1,sc01,t0723, 58.08 ,,,
period1,sc01,t0724, 55.76 ,,,
period1,sc01,t0725, 57.32 ,,,
period1,sc01,t0726, 57.78 ,,,
period1,sc01,t0727, 67.7 ,,,
period1,sc01,t0728, 80.06 ,,,
period1,sc01,t0729, 79.69 ,,,
period1,sc01,t0730, 81.25 ,,,
period1,sc01,t0731, 76.57 ,,,
period1,sc01,t0732, 75.31 ,,,
period1,sc01,t0733, 72.69 ,,,
period1,sc01,t0734, 65.6 ,,,
period1,sc01,t0735, 65.72 ,,,
period1,sc01,t0736, 64.61 ,,,
period1,sc01,t0737, 71.62 ,,,
period1,sc01,t0738, 77.39 ,,,
period1,sc01,t0739, 77.48 ,,,
period1,sc01,t0740, 73.74 ,,,
period1,sc01,t0741, 64.1 ,,,
period1,sc01,t0742, 62.64 ,,,
period1,sc01,t0743, 61.31 ,,,
period1,sc01,t0744, 59.43 ,,,
period1,sc01,t0745, 59.88 ,,,
period1,sc01,t0746, 55.34 ,,,
period1,sc01,t0747, 55.98 ,,,
period1,sc01,t0748, 55.23 ,,,
period1,sc01,t0749, 56.28 ,,,
period1,sc01,t0750, 58.83 ,,,
period1,sc01,t0751, 67.05 ,,,
period1,sc01,t0752, 74.4 ,,,
period1,sc01,t0753, 73.89 ,,,
period1,sc01,t0754, 72.35 ,,,
period1,sc01,t0755, 72.09 ,,,
period1,sc01,t0756, 70.53 ,,,
period1,sc01,t0757, 67.92 ,,,
period1,sc01,t0758, 62.32 ,,,
period1,sc01,t0759, 60.96 ,,,
period1,sc01,t0760, 63.33 ,,,
period1,sc01,t0761, 63.96 ,,,
period1,sc01,t0762, 71.84 ,,,
period1,sc01,t0763, 73.59 ,,,
period1,sc01,t0764, 78.84 ,,,
period1,sc01,t0765, 72.51 ,,,
period1,sc01,t0766, 64.26 ,,,
period1,sc01,t0767, 62.44 ,,,
period1,sc01,t0768, 54.24 ,,,
period1,sc01,t0769, 50.81 ,,,
period1,sc01,t0770, 41.46 ,,,
period1,sc01,t0771, 40.34 ,,,
period1,sc01,t0772, 38.89 ,,,
period1,sc01,t0773, 32.08 ,,,
period1,sc01,t0774, 37.25 ,,,
period1,sc01,t0775, 42.2 ,,,
period1,sc01,t0776, 50.21 ,,,
period1,sc01,t0777, 54.55 ,,,
period1,sc01,t0778, 55.4 ,,,
period1,sc01,t0779, 52.3 ,,,
period1,sc01,t0780, 51.72 ,,,
period1,sc01,t0781, 50.85 ,,,
period1,sc01,t0782, 49.32 ,,,
period1,sc01,t0783, 42.09 ,,,
period1,sc01,t0784, 42.71 ,,,
period1,sc01,t0785, 53.68 ,,,
period1,sc01,t0786, 60.53 ,,,
period1,sc01,t0787, 67.72 ,,,
period1,sc01,t0788, 62.44 ,,,
period1,sc01,t0789, 59.96 ,,,
period1,sc01,t0790, 63.6 ,,,
period1,sc01,t0791, 59.19 ,,,
period1,sc01,t0792, 55.88 ,,,
period1,sc01,t0793, 54.1 ,,,
period1,sc01,t0794, 52.62 ,,,
period1,sc01,t0795, 49.78 ,,,
period1,sc01,t0796, 50.17 ,,,
period1,sc01,t0797, 50.57 ,,,
period1,sc01,t0798, 51.81 ,,,
period1,sc01,t0799, 53.56 ,,,
period1,sc01,t0800, 58.44 ,,,
period1,sc01,t0801, 59.36 ,,,
period1,sc01,t0802, 59.21 ,,,
period1,sc01,t0803, 64.55 ,,,
period1,sc01,t0804, 62.67 ,,,
period1,sc01,t0805, 58.46 ,,,
period1,sc01,t0806, 57.62 ,,,
period1,sc01,t0807, 55.65 ,,,
period1,sc01,t0808, 54.79 ,,,
period1,sc01,t0809, 66.32 ,,,
period1,sc01,t0810, 71.92 ,,,
period1,sc01,t0811, 77 ,,,
period1,sc01,t0812, 74.44 ,,,
period1,sc01,t0813, 74.42 ,,,
period1,sc01,t0814, 72.51 ,,,
period1,sc01,t0815, 60.56 ,,,
period1,sc01,t0816, 59.35 ,,,
period1,sc01,t0817, 55.94 ,,,
period1,sc01,t0818, 51.79 ,,,
period1,sc01,t0819, 49.75 ,,,
period1,sc01,t0820, 56.02 ,,,
period1,sc01,t0821, 55.13 ,,,
period1,sc01,t0822, 63.27 ,,,
period1,sc01,t0823, 75.8 ,,,
period1,sc01,t0824, 77.02 ,,,
period1,sc01,t0825, 78.28 ,,,
period1,sc01,t0826, 79.41 ,,,
period1,sc01,t0827, 77.18 ,,,
period1,sc01,t0828, 75.22 ,,,
period1,sc01,t0829, 76.46 ,,,
period1,sc01,t0830, 73.24 ,,,
period1,sc01,t0831, 74.35 ,,,
period1,sc01,t0832, 72.34 ,,,
period1,sc01,t0833, 77.54 ,,,
period1,sc01,t0834, 80.3 ,,,
period1,sc01,t0835, 83.42 ,,,
period1,sc01,t0836, 82.25 ,,,
period1,sc01,t0837, 80.82 ,,,
period1,sc01,t0838, 78.38 ,,,
period1,sc01,t0839, 76.55 ,,,
period1,sc01,t0840, 72.95 ,,,
period1,sc01,t0841, 66.74 ,,,
period1,sc01,t0842, 64.78 ,,,
period1,sc01,t0843, 63.41 ,,,
period1,sc01,t0844, 59.54 ,,,
period1,sc01,t0845, 63.73 ,,,
period1,sc01,t0846, 72.53 ,,,
period1,sc01,t0847, 75.85 ,,,
period1,sc01,t0848, 81.84 ,,,
period1,sc01,t0849, 78.47 ,,,
period1,sc01,t0850, 79.55 ,,,
period1,sc01,t0851, 75.56 ,,,
period1,sc01,t0852, 73.4 ,,,
period1,sc01,t0853, 72.31 ,,,
period1,sc01,t0854, 71.09 ,,,
period1,sc01,t0855, 68.81 ,,,
period1,sc01,t0856, 71.34 ,,,
period1,sc01,t0857, 74.65 ,,,
period1,sc01,t0858, 76.24 ,,,
period1,sc01,t0859, 80.64 ,,,
period1,sc01,t0860, 80.69 ,,,
period1,sc01,t0861, 77.74 ,,,
period1,sc01,t0862, 77.14 ,,,
period1,sc01,t0863, 76.61 ,,,
period1,sc01,t0864, 75.56 ,,,
period1,sc01,t0865, 74.12 ,,,
period1,sc01,t0866, 68.96 ,,,
period1,sc01,t0867, 66.47 ,,,
period1,sc01,t0868, 63.91 ,,,
period1,sc01,t0869, 70.26 ,,,
period1,sc01,t0870, 71.38 ,,,
period1,sc01,t0871, 75.55 ,,,
period1,sc01,t0872, 78.86 ,,,
period1,sc01,t0873, 78.77 ,,,
period1,sc01,t0874, 78.64 ,,,
period1,sc01,t0875, 76.56 ,,,
period1,sc01,t0876, 77.51 ,,,
period1,sc01,t0877, 75.67 ,,,
period1,sc01,t0878, 69.06 ,,,
period1,sc01,t0879, 67.66 ,,,
period1,sc01,t0880, 68.57 ,,,
period1,sc01,t0881, 72.27 ,,,
period1,sc01,t0882, 75.72 ,,,
period1,sc01,t0883, 79.64 ,,,
period1,sc01,t0884, 82.34 ,,,
period1,sc01,t0885, 79.19 ,,,
period1,sc01,t0886, 76.87 ,,,
period1,sc01,t0887, 70.87 ,,,
period1,sc01,t0888, 66.79 ,,,
period1,sc01,t0889, 60.55 ,,,
period1,sc01,t0890, 60.08 ,,,
period1,sc01,t0891, 57.45 ,,,
period1,sc01,t0892, 57.19 ,,,
period1,sc01,t0893, 60.79 ,,,
period1,sc01,t0894, 65.43 ,,,
period1,sc01,t0895, 76.95 ,,,
period1,sc01,t0896, 75.87 ,,,
period1,sc01,t0897, 74.98 ,,,
period1,sc01,t0898, 74.42 ,,,
period1,sc01,t0899, 76.73 ,,,
period1,sc01,t0900, 77.63 ,,,
period1,sc01,t0901, 76.19 ,,,
period1,sc01,t0902, 67.91 ,,,
period1,sc01,t0903, 64.57 ,,,
period1,sc01,t0904, 69.45 ,,,
period1,sc01,t0905, 74.52 ,,,
period1,sc01,t0906, 75.76 ,,,
period1,sc01,t0907, 79.44 ,,,
period1,sc01,t0908, 80.01 ,,,
period1,sc01,t0909, 80.37 ,,,
period1,sc01,t0910, 79.14 ,,,
period1,sc01,t0911, 79.89 ,,,
period1,sc01,t0912, 78.8 ,,,
period1,sc01,t0913, 76.48 ,,,
period1,sc01,t0914, 64.46 ,,,
period1,sc01,t0915, 63.18 ,,,
period1,sc01,t0916, 63.27 ,,,
period1,sc01,t0917, 61.52 ,,,
period1,sc01,t0918, 65.96 ,,,
period1,sc01,t0919, 71.6 ,,,
period1,sc01,t0920, 75.74 ,,,
period1,sc01,t0921, 76.27 ,,,
period1,sc01,t0922, 75.6 ,,,
period1,sc01,t0923, 74.53 ,,,
period1,sc01,t0924, 68.67 ,,,
period1,sc01,t0925, 64.72 ,,,
period1,sc01,t0926, 60.23 ,,,
period1,sc01,t0927, 62.7 ,,,
period1,sc01,t0928, 62.34 ,,,
period1,sc01,t0929, 61.49 ,,,
period1,sc01,t0930, 67.07 ,,,
period1,sc01,t0931, 75.69 ,,,
period1,sc01,t0932, 73.82 ,,,
period1,sc01,t0933, 75.14 ,,,
period1,sc01,t0934, 68.73 ,,,
period1,sc01,t0935, 66.74 ,,,
period1,sc01,t0936, 71.72 ,,,
period1,sc01,t0937, 62.14 ,,,
period1,sc01,t0938, 60.17 ,,,
period1,sc01,t0939, 61.17 ,,,
period1,sc01,t0940, 58.06 ,,,
period1,sc01,t0941, 60.55 ,,,
period1,sc01,t0942, 61.52 ,,,
period1,sc01,t0943, 67.28 ,,,
period1,sc01,t0944, 69.73 ,,,
period1,sc01,t0945, 76.87 ,,,
period1,sc01,t0946, 79.97 ,,,
period1,sc01,t0947, 75.31 ,,,
period1,sc01,t0948, 74.3 ,,,
period1,sc01,t0949, 72.25 ,,,
period1,sc01,t0950, 66.83 ,,,
period1,sc01,t0951, 58.37 ,,,
period1,sc01,t0952, 59.92 ,,,
period1,sc01,t0953, 58.29 ,,,
period1,sc01,t0954, 64.9 ,,,
period1,sc01,t0955, 72.82 ,,,
period1,sc01,t0956, 75.56 ,,,
period1,sc01,t0957, 70.82 ,,,
period1,sc01,t0958, 68.5 ,,,
period1,sc01,t0959, 56.69 ,,,
period1,sc01,t0960, 54.55 ,,,
period1,sc01,t0961, 43.27 ,,,
period1,sc01,t0962, 37.48 ,,,
period1,sc01,t0963, 31.78 ,,,
period1,sc01,t0964, 28.58 ,,,
period1,sc01,t0965, 31.37 ,,,
period1,sc01,t0966, 28.23 ,,,
period1,sc01,t0967, 33.34 ,,,
period1,sc01,t0968, 38.26 ,,,
period1,sc01,t0969, 46.05 ,,,
period1,sc01,t0970, 53.54 ,,,
period1,sc01,t0971, 52.53 ,,,
period1,sc01,t0972, 46.81 ,,,
period1,sc01,t0973, 48.01 ,,,
period1,sc01,t0974, 45.92 ,,,
period1,sc01,t0975, 44.28 ,,,
period1,sc01,t0976, 44.84 ,,,
period1,sc01,t0977, 55.68 ,,,
period1,sc01,t0978, 64.62 ,,,
period1,sc01,t0979, 77.33 ,,,
period1,sc01,t0980, 76.31 ,,,
period1,sc01,t0981, 79.16 ,,,
period1,sc01,t0982, 77.29 ,,,
period1,sc01,t0983, 69.4 ,,,
period1,sc01,t0984, 57.42 ,,,
period1,sc01,t0985, 52.68 ,,,
period1,sc01,t0986, 52.31 ,,,
period1,sc01,t0987, 54.8 ,,,
period1,sc01,t0988, 52.43 ,,,
period1,sc01,t0989, 53.72 ,,,
period1,sc01,t0990, 65.51 ,,,
period1,sc01,t0991, 72.8 ,,,
period1,sc01,t0992, 76.66 ,,,
period1,sc01,t0993, 79.39 ,,,
period1,sc01,t0994, 77.87 ,,,
period1,sc01,t0995, 75.13 ,,,
period1,sc01,t0996, 72.01 ,,,
period1,sc01,t0997, 73.11 ,,,
period1,sc01,t0998, 68.27 ,,,
period1,sc01,t0999, 65.8 ,,,
period1,sc01,t1000, 72.12 ,,,
period1,sc01,t1001, 70.28 ,,,
period1,sc01,t1002, 75.22 ,,,
period1,sc01,t1003, 81.03 ,,,
period1,sc01,t1004, 76.15 ,,,
period1,sc01,t1005, 76.78 ,,,
period1,sc01,t1006, 69.19 ,,,
period1,sc01,t1007, 69.27 ,,,
period1,sc01,t1008, 74.17 ,,,
period1,sc01,t1009, 69.58 ,,,
period1,sc01,t1010, 68.33 ,,,
period1,sc01,t1011, 61.91 ,,,
period1,sc01,t1012, 60.95 ,,,
period1,sc01,t1013, 66.94 ,,,
period1,sc01,t1014, 72.56 ,,,
period1,sc01,t1015, 74.58 ,,,
period1,sc01,t1016, 77.25 ,,,
period1,sc01,t1017, 75.66 ,,,
period1,sc01,t1018, 76.5 ,,,
period1,sc01,t1019, 74.45 ,,,
period1,sc01,t1020, 73.22 ,,,
period1,sc01,t1021, 73.53 ,,,
period1,sc01,t1022, 74.98 ,,,
period1,sc01,t1023, 69.65 ,,,
period1,sc01,t1024, 73 ,,,
period1,sc01,t1025, 70.22 ,,,
period1,sc01,t1026, 77.85 ,,,
period1,sc01,t1027, 78.92 ,,,
period1,sc01,t1028, 78.84 ,,,
period1,sc01,t1029, 77.81 ,,,
period1,sc01,t1030, 77.38 ,,,
period1,sc01,t1031, 75.43 ,,,
period1,sc01,t1032, 78.62 ,,,
period1,sc01,t1033, 71.51 ,,,
period1,sc01,t1034, 72.48 ,,,
period1,sc01,t1035, 69.95 ,,,
period1,sc01,t1036, 71.7 ,,,
period1,sc01,t1037, 71.92 ,,,
period1,sc01,t1038, 72.7 ,,,
period1,sc01,t1039, 76.35 ,,,
period1,sc01,t1040, 75.29 ,,,
period1,sc01,t1041, 78.5 ,,,
period1,sc01,t1042, 74.93 ,,,
period1,sc01,t1043, 75.16 ,,,
period1,sc01,t1044, 75.33 ,,,
period1,sc01,t1045, 71.97 ,,,
period1,sc01,t1046, 70.8 ,,,
period1,sc01,t1047, 71.02 ,,,
period1,sc01,t1048, 70.91 ,,,
period1,sc01,t1049, 71.91 ,,,
period1,sc01,t1050, 75.16 ,,,
period1,sc01,t1051, 76.03 ,,,
period1,sc01,t1052, 79.27 ,,,
period1,sc01,t1053, 75.75 ,,,
period1,sc01,t1054, 70.19 ,,,
period1,sc01,t1055, 71.43 ,,,
period1,sc01,t1056, 72.63 ,,,
period1,sc01,t1057, 66.22 ,,,
period1,sc01,t1058, 61.77 ,,,
period1,sc01,t1059, 59.67 ,,,
period1,sc01,t1060, 59.1 ,,,
period1,sc01,t1061, 60.06 ,,,
period1,sc01,t1062, 67.74 ,,,
period1,sc01,t1063, 74.87 ,,,
period1,sc01,t1064, 77.63 ,,,
period1,sc01,t1065, 74.59 ,,,
period1,sc01,t1066, 70.79 ,,,
period1,sc01,t1067, 68.13 ,,,
period1,sc01,t1068, 68.41 ,,,
period1,sc01,t1069, 65.61 ,,,
period1,sc01,t1070, 64.93 ,,,
period1,sc01,t1071, 62.05 ,,,
period1,sc01,t1072, 64.9 ,,,
period1,sc01,t1073, 67.52 ,,,
period1,sc01,t1074, 72.92 ,,,
period1,sc01,t1075, 76.02 ,,,
period1,sc01,t1076, 77.2 ,,,
period1,sc01,t1077, 73.2 ,,,
period1,sc01,t1078, 73.57 ,,,
period1,sc01,t1079, 69.37 ,,,
period1,sc01,t1080, 62.55 ,,,
period1,sc01,t1081, 59.51 ,,,
period1,sc01,t1082, 59.48 ,,,
period1,sc01,t1083, 58.37 ,,,
period1,sc01,t1084, 57.93 ,,,
period1,sc01,t1085, 58.4 ,,,
period1,sc01,t1086, 63.73 ,,,
period1,sc01,t1087, 72.5 ,,,
period1,sc01,t1088, 75.62 ,,,
period1,sc01,t1089, 71.27 ,,,
period1,sc01,t1090, 71.28 ,,,
period1,sc01,t1091, 71.08 ,,,
period1,sc01,t1092, 66.41 ,,,
period1,sc01,t1093, 67.58 ,,,
period1,sc01,t1094, 68.04 ,,,
period1,sc01,t1095, 67.84 ,,,
period1,sc01,t1096, 67.28 ,,,
period1,sc01,t1097, 69.63 ,,,
period1,sc01,t1098, 72.38 ,,,
period1,sc01,t1099, 74.95 ,,,
period1,sc01,t1100, 72.1 ,,,
period1,sc01,t1101, 73.01 ,,,
period1,sc01,t1102, 71.12 ,,,
period1,sc01,t1103, 69.11 ,,,
period1,sc01,t1104, 73.27 ,,,
period1,sc01,t1105, 67.77 ,,,
period1,sc01,t1106, 64.33 ,,,
period1,sc01,t1107, 64.51 ,,,
period1,sc01,t1108, 60.28 ,,,
period1,sc01,t1109, 58.15 ,,,
period1,sc01,t1110, 60.76 ,,,
period1,sc01,t1111, 63.04 ,,,
period1,sc01,t1112, 62.44 ,,,
period1,sc01,t1113, 67.86 ,,,
period1,sc01,t1114, 70.73 ,,,
period1,sc01,t1115, 64.97 ,,,
period1,sc01,t1116, 61.65 ,,,
period1,sc01,t1117, 63.81 ,,,
period1,sc01,t1118, 60.28 ,,,
period1,sc01,t1119, 58.66 ,,,
period1,sc01,t1120, 53.9 ,,,
period1,sc01,t1121, 58.08 ,,,
period1,sc01,t1122, 63.82 ,,,
period1,sc01,t1123, 68.83 ,,,
period1,sc01,t1124, 70.16 ,,,
period1,sc01,t1125, 67.24 ,,,
period1,sc01,t1126, 63.76 ,,,
period1,sc01,t1127, 61.22 ,,,
period1,sc01,t1128, 59.3 ,,,
period1,sc01,t1129, 54.39 ,,,
period1,sc01,t1130, 49.66 ,,,
period1,sc01,t1131, 49.68 ,,,
period1,sc01,t1132, 50.45 ,,,
period1,sc01,t1133, 49.28 ,,,
period1,sc01,t1134, 50.18 ,,,
period1,sc01,t1135, 53.65 ,,,
period1,sc01,t1136, 56.37 ,,,
period1,sc01,t1137, 56.65 ,,,
period1,sc01,t1138, 63.52 ,,,
period1,sc01,t1139, 60.33 ,,,
period1,sc01,t1140, 59.55 ,,,
period1,sc01,t1141, 61.6 ,,,
period1,sc01,t1142, 57.69 ,,,
period1,sc01,t1143, 55.06 ,,,
period1,sc01,t1144, 57.2 ,,,
period1,sc01,t1145, 57.95 ,,,
period1,sc01,t1146, 63.08 ,,,
period1,sc01,t1147, 74.43 ,,,
period1,sc01,t1148, 75.29 ,,,
period1,sc01,t1149, 72.67 ,,,
period1,sc01,t1150, 75.13 ,,,
period1,sc01,t1151, 70.99 ,,,
period1,sc01,t1152, 63.53 ,,,
period1,sc01,t1153, 58.71 ,,,
period1,sc01,t1154, 56.72 ,,,
period1,sc01,t1155, 57.3 ,,,
period1,sc01,t1156, 56.03 ,,,
period1,sc01,t1157, 55.76 ,,,
period1,sc01,t1158, 70.86 ,,,
period1,sc01,t1159, 71.59 ,,,
period1,sc01,t1160, 74.16 ,,,
period1,sc01,t1161, 73.59 ,,,
period1,sc01,t1162, 71.14 ,,,
period1,sc01,t1163, 72.9 ,,,
period1,sc01,t1164, 69.55 ,,,
period1,sc01,t1165, 70.8 ,,,
period1,sc01,t1166, 73.09 ,,,
period1,sc01,t1167, 69.82 ,,,
period1,sc01,t1168, 73.2 ,,,
period1,sc01,t1169, 69.85 ,,,
period1,sc01,t1170, 69.53 ,,,
period1,sc01,t1171, 76.26 ,,,
period1,sc01,t1172, 73.77 ,,,
period1,sc01,t1173, 73.57 ,,,
period1,sc01,t1174, 69.97 ,,,
period1,sc01,t1175, 69.51 ,,,
period1,sc01,t1176, 68.62 ,,,
period1,sc01,t1177, 68.5 ,,,
period1,sc01,t1178, 62.64 ,,,
period1,sc01,t1179, 66.82 ,,,
period1,sc01,t1180, 68.5 ,,,
period1,sc01,t1181, 68.31 ,,,
period1,sc01,t1182, 67.8 ,,,
period1,sc01,t1183, 72.31 ,,,
period1,sc01,t1184, 73.83 ,,,
period1,sc01,t1185, 75.03 ,,,
period1,sc01,t1186, 75.45 ,,,
period1,sc01,t1187, 74.29 ,,,
period1,sc01,t1188, 72.08 ,,,
period1,sc01,t1189, 73.21 ,,,
period1,sc01,t1190, 73.76 ,,,
period1,sc01,t1191, 71.5 ,,,
period1,sc01,t1192, 73.2 ,,,
period1,sc01,t1193, 68.93 ,,,
period1,sc01,t1194, 72.17 ,,,
period1,sc01,t1195, 74.03 ,,,
period1,sc01,t1196, 75.4 ,,,
period1,sc01,t1197, 75.19 ,,,
period1,sc01,t1198, 68.38 ,,,
period1,sc01,t1199, 70 ,,,
period1,sc01,t1200, 74.85 ,,,
period1,sc01,t1201, 71.6 ,,,
period1,sc01,t1202, 70.57 ,,,
period1,sc01,t1203, 64.17 ,,,
period1,sc01,t1204, 65.16 ,,,
period1,sc01,t1205, 66.82 ,,,
period1,sc01,t1206, 69.58 ,,,
period1,sc01,t1207, 71.51 ,,,
period1,sc01,t1208, 75.03 ,,,
period1,sc01,t1209, 71.96 ,,,
period1,sc01,t1210, 71.49 ,,,
period1,sc01,t1211, 71.51 ,,,
period1,sc01,t1212, 69.35 ,,,
period1,sc01,t1213, 68.85 ,,,
period1,sc01,t1214, 66.45 ,,,
period1,sc01,t1215, 69.35 ,,,
period1,sc01,t1216, 66.37 ,,,
period1,sc01,t1217, 68.88 ,,,
period1,sc01,t1218, 72.81 ,,,
period1,sc01,t1219, 73.53 ,,,
period1,sc01,t1220, 72.87 ,,,
period1,sc01,t1221, 71.8 ,,,
period1,sc01,t1222, 71.74 ,,,
period1,sc01,t1223, 69.14 ,,,
period1,sc01,t1224, 70.96 ,,,
period1,sc01,t1225, 66.86 ,,,
period1,sc01,t1226, 62.48 ,,,
period1,sc01,t1227, 62.58 ,,,
period1,sc01,t1228, 62.84 ,,,
period1,sc01,t1229, 60.24 ,,,
period1,sc01,t1230, 63.45 ,,,
period1,sc01,t1231, 69.54 ,,,
period1,sc01,t1232, 70.64 ,,,
period1,sc01,t1233, 71.57 ,,,
period1,sc01,t1234, 70.36 ,,,
period1,sc01,t1235, 65.72 ,,,
period1,sc01,t1236, 65.03 ,,,
period1,sc01,t1237, 61.02 ,,,
period1,sc01,t1238, 64.53 ,,,
period1,sc01,t1239, 61.64 ,,,
period1,sc01,t1240, 60.89 ,,,
period1,sc01,t1241, 64.57 ,,,
period1,sc01,t1242, 70.07 ,,,
period1,sc01,t1243, 73.64 ,,,
period1,sc01,t1244, 73.19 ,,,
period1,sc01,t1245, 71.65 ,,,
period1,sc01,t1246, 72.55 ,,,
period1,sc01,t1247, 68.58 ,,,
period1,sc01,t1248, 67.83 ,,,
period1,sc01,t1249, 63.16 ,,,
period1,sc01,t1250, 59.57 ,,,
period1,sc01,t1251, 57.72 ,,,
period1,sc01,t1252, 58.18 ,,,
period1,sc01,t1253, 60.45 ,,,
period1,sc01,t1254, 62.18 ,,,
period1,sc01,t1255, 70.45 ,,,
period1,sc01,t1256, 71.62 ,,,
period1,sc01,t1257, 70.96 ,,,
period1,sc01,t1258, 68.42 ,,,
period1,sc01,t1259, 65.61 ,,,
period1,sc01,t1260, 65.9 ,,,
period1,sc01,t1261, 64.05 ,,,
period1,sc01,t1262, 63.11 ,,,
period1,sc01,t1263, 60.97 ,,,
period1,sc01,t1264, 63.04 ,,,
period1,sc01,t1265, 67.5 ,,,
period1,sc01,t1266, 70.65 ,,,
period1,sc01,t1267, 70.11 ,,,
period1,sc01,t1268, 72.12 ,,,
period1,sc01,t1269, 72.65 ,,,
period1,sc01,t1270, 72.5 ,,,
period1,sc01,t1271, 64.72 ,,,
period1,sc01,t1272, 68.72 ,,,
period1,sc01,t1273, 62.24 ,,,
period1,sc01,t1274, 61.59 ,,,
period1,sc01,t1275, 59.3 ,,,
period1,sc01,t1276, 57.33 ,,,
period1,sc01,t1277, 58.59 ,,,
period1,sc01,t1278, 59.09 ,,,
period1,sc01,t1279, 66.38 ,,,
period1,sc01,t1280, 60.73 ,,,
period1,sc01,t1281, 69.04 ,,,
period1,sc01,t1282, 68.54 ,,,
period1,sc01,t1283, 69.57 ,,,
period1,sc01,t1284, 64.95 ,,,
period1,sc01,t1285, 67.49 ,,,
period1,sc01,t1286, 64.64 ,,,
period1,sc01,t1287, 60.08 ,,,
period1,sc01,t1288, 58.08 ,,,
period1,sc01,t1289, 59.57 ,,,
period1,sc01,t1290, 64.88 ,,,
period1,sc01,t1291, 69.43 ,,,
period1,sc01,t1292, 70.34 ,,,
period1,sc01,t1293, 69.69 ,,,
period1,sc01,t1294, 65.96 ,,,
period1,sc01,t1295, 63.28 ,,,
period1,sc01,t1296, 67.56 ,,,
period1,sc01,t1297, 66.43 ,,,
period1,sc01,t1298, 61.28 ,,,
period1,sc01,t1299, 59.71 ,,,
period1,sc01,t1300, 58.03 ,,,
period1,sc01,t1301, 58.62 ,,,
period1,sc01,t1302, 58.19 ,,,
period1,sc01,t1303, 59.21 ,,,
period1,sc01,t1304, 57.38 ,,,
period1,sc01,t1305, 61.69 ,,,
period1,sc01,t1306, 68.54 ,,,
period1,sc01,t1307, 61.34 ,,,
period1,sc01,t1308, 60.98 ,,,
period1,sc01,t1309, 65.23 ,,,
period1,sc01,t1310, 64.26 ,,,
period1,sc01,t1311, 56.55 ,,,
period1,sc01,t1312, 58.31 ,,,
period1,sc01,t1313, 58.43 ,,,
period1,sc01,t1314, 66.79 ,,,
period1,sc01,t1315, 71.61 ,,,
period1,sc01,t1316, 68.38 ,,,
period1,sc01,t1317, 73.66 ,,,
period1,sc01,t1318, 72.9 ,,,
period1,sc01,t1319, 70.78 ,,,
period1,sc01,t1320, 65.23 ,,,
period1,sc01,t1321, 61.55 ,,,
period1,sc01,t1322, 58.15 ,,,
period1,sc01,t1323, 58.23 ,,,
period1,sc01,t1324, 56.81 ,,,
period1,sc01,t1325, 58.79 ,,,
period1,sc01,t1326, 69 ,,,
period1,sc01,t1327, 70.47 ,,,
period1,sc01,t1328, 73.29 ,,,
period1,sc01,t1329, 74.95 ,,,
period1,sc01,t1330, 70.36 ,,,
period1,sc01,t1331, 69.19 ,,,
