,,,Up_SR,Down_SR,Up_TR,Down_TR
period1,sc01,t0634, 100 , 100 ,,
period1,sc01,t0635, 100 , 100 ,,
period1,sc01,t0636, 100 , 100 ,,
period1,sc01,t0637, 100 , 100 ,,
period1,sc01,t0638, 100 , 100 ,,
period1,sc01,t0639, 100 , 100 ,,
period1,sc01,t0640, 100 , 100 ,,
period1,sc01,t0641, 100 , 100 ,,
period1,sc01,t0642, 100 , 100 ,,
period1,sc01,t0643, 100 , 100 ,,
period1,sc01,t0644, 100 , 100 ,,
period1,sc01,t0645, 100 , 100 ,,
period1,sc01,t0646, 100 , 100 ,,
period1,sc01,t0647, 100 , 100 ,,
period1,sc01,t0648, 100 , 100 ,,
period1,sc01,t0649, 100 , 100 ,,
period1,sc01,t0650, 100 , 100 ,,
period1,sc01,t0651, 100 , 100 ,,
period1,sc01,t0652, 100 , 100 ,,
period1,sc01,t0653, 100 , 100 ,,
period1,sc01,t0654, 100 , 100 ,,
period1,sc01,t0655, 100 , 100 ,,
period1,sc01,t0656, 100 , 100 ,,
period1,sc01,t0657, 100 , 100 ,,
period1,sc01,t0658, 100 , 100 ,,
period1,sc01,t0659, 100 , 100 ,,
period1,sc01,t0660, 100 , 100 ,,
period1,sc01,t0661, 100 , 100 ,,
period1,sc01,t0662, 100 , 100 ,,
period1,sc01,t0663, 100 , 100 ,,
period1,sc01,t0664, 100 , 100 ,,
period1,sc01,t0665, 100 , 100 ,,
period1,sc01,t0666, 100 , 100 ,,
period1,sc01,t0667, 100 , 100 ,,
period1,sc01,t0668, 100 , 100 ,,
period1,sc01,t0669, 100 , 100 ,,
period1,sc01,t0670, 100 , 100 ,,
period1,sc01,t0671, 100 , 100 ,,
period1,sc01,t0672, 100 , 100 ,,
period1,sc01,t0673, 100 , 100 ,,
period1,sc01,t0674, 100 , 100 ,,
period1,sc01,t0675, 100 , 100 ,,
period1,sc01,t0676, 100 , 100 ,,
period1,sc01,t0677, 100 , 100 ,,
period1,sc01,t0678, 100 , 100 ,,
period1,sc01,t0679, 100 , 100 ,,
period1,sc01,t0680, 100 , 100 ,,
period1,sc01,t0681, 100 , 100 ,,
period1,sc01,t0682, 100 , 100 ,,
period1,sc01,t0683, 100 , 100 ,,
period1,sc01,t0684, 100 , 100 ,,
period1,sc01,t0685, 100 , 100 ,,
period1,sc01,t0686, 100 , 100 ,,
period1,sc01,t0687, 100 , 100 ,,
period1,sc01,t0688, 100 , 100 ,,
period1,sc01,t0689, 100 , 100 ,,
period1,sc01,t0690, 100 , 100 ,,
period1,sc01,t0691, 100 , 100 ,,
period1,sc01,t0692, 100 , 100 ,,
period1,sc01,t0693, 100 , 100 ,,
period1,sc01,t0694, 100 , 100 ,,
period1,sc01,t0695, 100 , 100 ,,
period1,sc01,t0696, 100 , 100 ,,
period1,sc01,t0697, 100 , 100 ,,
period1,sc01,t0698, 100 , 100 ,,
period1,sc01,t0699, 100 , 100 ,,
period1,sc01,t0700, 100 , 100 ,,
period1,sc01,t0701, 100 , 100 ,,
period1,sc01,t0702, 100 , 100 ,,
period1,sc01,t0703, 100 , 100 ,,
period1,sc01,t0704, 100 , 100 ,,
period1,sc01,t0705, 100 , 100 ,,
period1,sc01,t0706, 100 , 100 ,,
period1,sc01,t0707, 100 , 100 ,,
period1,sc01,t0708, 100 , 100 ,,
period1,sc01,t0709, 100 , 100 ,,
period1,sc01,t0710, 100 , 100 ,,
period1,sc01,t0711, 100 , 100 ,,
period1,sc01,t0712, 100 , 100 ,,
period1,sc01,t0713, 100 , 100 ,,
period1,sc01,t0714, 100 , 100 ,,
period1,sc01,t0715, 100 , 100 ,,
period1,sc01,t0716, 100 , 100 ,,
period1,sc01,t0717, 100 , 100 ,,
period1,sc01,t0718, 100 , 100 ,,
period1,sc01,t0719, 100 , 100 ,,
period1,sc01,t0720, 100 , 100 ,,
period1,sc01,t0721, 100 , 100 ,,
period1,sc01,t0722, 100 , 100 ,,
period1,sc01,t0723, 100 , 100 ,,
period1,sc01,t0724, 100 , 100 ,,
period1,sc01,t0725, 100 , 100 ,,
period1,sc01,t0726, 100 , 100 ,,
period1,sc01,t0727, 100 , 100 ,,
period1,sc01,t0728, 100 , 100 ,,
period1,sc01,t0729, 100 , 100 ,,
period1,sc01,t0730, 100 , 100 ,,
period1,sc01,t0731, 100 , 100 ,,
period1,sc01,t0732, 100 , 100 ,,
period1,sc01,t0733, 100 , 100 ,,
period1,sc01,t0734, 100 , 100 ,,
period1,sc01,t0735, 100 , 100 ,,
period1,sc01,t0736, 100 , 100 ,,
period1,sc01,t0737, 100 , 100 ,,
period1,sc01,t0738, 100 , 100 ,,
period1,sc01,t0739, 100 , 100 ,,
period1,sc01,t0740, 100 , 100 ,,
period1,sc01,t0741, 100 , 100 ,,
period1,sc01,t0742, 100 , 100 ,,
period1,sc01,t0743, 100 , 100 ,,
period1,sc01,t0744, 100 , 100 ,,
period1,sc01,t0745, 100 , 100 ,,
period1,sc01,t0746, 100 , 100 ,,
period1,sc01,t0747, 100 , 100 ,,
period1,sc01,t0748, 100 , 100 ,,
period1,sc01,t0749, 100 , 100 ,,
period1,sc01,t0750, 100 , 100 ,,
period1,sc01,t0751, 100 , 100 ,,
period1,sc01,t0752, 100 , 100 ,,
period1,sc01,t0753, 100 , 100 ,,
period1,sc01,t0754, 100 , 100 ,,
period1,sc01,t0755, 100 , 100 ,,
period1,sc01,t0756, 100 , 100 ,,
period1,sc01,t0757, 100 , 100 ,,
period1,sc01,t0758, 100 , 100 ,,
period1,sc01,t0759, 100 , 100 ,,
period1,sc01,t0760, 100 , 100 ,,
period1,sc01,t0761, 100 , 100 ,,
period1,sc01,t0762, 100 , 100 ,,
period1,sc01,t0763, 100 , 100 ,,
period1,sc01,t0764, 100 , 100 ,,
period1,sc01,t0765, 100 , 100 ,,
period1,sc01,t0766, 100 , 100 ,,
period1,sc01,t0767, 100 , 100 ,,
period1,sc01,t0768, 100 , 100 ,,
period1,sc01,t0769, 100 , 100 ,,
period1,sc01,t0770, 100 , 100 ,,
period1,sc01,t0771, 100 , 100 ,,
period1,sc01,t0772, 100 , 100 ,,
period1,sc01,t0773, 100 , 100 ,,
period1,sc01,t0774, 100 , 100 ,,
period1,sc01,t0775, 100 , 100 ,,
period1,sc01,t0776, 100 , 100 ,,
period1,sc01,t0777, 100 , 100 ,,
period1,sc01,t0778, 100 , 100 ,,
period1,sc01,t0779, 100 , 100 ,,
period1,sc01,t0780, 100 , 100 ,,
period1,sc01,t0781, 100 , 100 ,,
period1,sc01,t0782, 100 , 100 ,,
period1,sc01,t0783, 100 , 100 ,,
period1,sc01,t0784, 100 , 100 ,,
period1,sc01,t0785, 100 , 100 ,,
period1,sc01,t0786, 100 , 100 ,,
period1,sc01,t0787, 100 , 100 ,,
period1,sc01,t0788, 100 , 100 ,,
period1,sc01,t0789, 100 , 100 ,,
period1,sc01,t0790, 100 , 100 ,,
period1,sc01,t0791, 100 , 100 ,,
period1,sc01,t0792, 100 , 100 ,,
period1,sc01,t0793, 100 , 100 ,,
period1,sc01,t0794, 100 , 100 ,,
period1,sc01,t0795, 100 , 100 ,,
period1,sc01,t0796, 100 , 100 ,,
period1,sc01,t0797, 100 , 100 ,,
period1,sc01,t0798, 100 , 100 ,,
period1,sc01,t0799, 100 , 100 ,,
period1,sc01,t0800, 100 , 100 ,,
period1,sc01,t0801, 100 , 100 ,,
period1,sc01,t0802, 100 , 100 ,,
period1,sc01,t0803, 100 , 100 ,,
period1,sc01,t0804, 100 , 100 ,,
period1,sc01,t0805, 100 , 100 ,,
period1,sc01,t0806, 100 , 100 ,,
period1,sc01,t0807, 100 , 100 ,,
period1,sc01,t0808, 100 , 100 ,,
period1,sc01,t0809, 100 , 100 ,,
period1,sc01,t0810, 100 , 100 ,,
period1,sc01,t0811, 100 , 100 ,,
period1,sc01,t0812, 100 , 100 ,,
period1,sc01,t0813, 100 , 100 ,,
period1,sc01,t0814, 100 , 100 ,,
period1,sc01,t0815, 100 , 100 ,,
period1,sc01,t0816, 100 , 100 ,,
period1,sc01,t0817, 100 , 100 ,,
period1,sc01,t0818, 100 , 100 ,,
period1,sc01,t0819, 100 , 100 ,,
period1,sc01,t0820, 100 , 100 ,,
period1,sc01,t0821, 100 , 100 ,,
period1,sc01,t0822, 100 , 100 ,,
period1,sc01,t0823, 100 , 100 ,,
period1,sc01,t0824, 100 , 100 ,,
period1,sc01,t0825, 100 , 100 ,,
period1,sc01,t0826, 100 , 100 ,,
period1,sc01,t0827, 100 , 100 ,,
period1,sc01,t0828, 100 , 100 ,,
period1,sc01,t0829, 100 , 100 ,,
period1,sc01,t0830, 100 , 100 ,,
period1,sc01,t0831, 100 , 100 ,,
period1,sc01,t0832, 100 , 100 ,,
period1,sc01,t0833, 100 , 100 ,,
period1,sc01,t0834, 100 , 100 ,,
period1,sc01,t0835, 100 , 100 ,,
period1,sc01,t0836, 100 , 100 ,,
period1,sc01,t0837, 100 , 100 ,,
period1,sc01,t0838, 100 , 100 ,,
period1,sc01,t0839, 100 , 100 ,,
period1,sc01,t0840, 100 , 100 ,,
period1,sc01,t0841, 100 , 100 ,,
period1,sc01,t0842, 100 , 100 ,,
period1,sc01,t0843, 100 , 100 ,,
period1,sc01,t0844, 100 , 100 ,,
period1,sc01,t0845, 100 , 100 ,,
period1,sc01,t0846, 100 , 100 ,,
period1,sc01,t0847, 100 , 100 ,,
period1,sc01,t0848, 100 , 100 ,,
period1,sc01,t0849, 100 , 100 ,,
period1,sc01,t0850, 100 , 100 ,,
period1,sc01,t0851, 100 , 100 ,,
period1,sc01,t0852, 100 , 100 ,,
period1,sc01,t0853, 100 , 100 ,,
period1,sc01,t0854, 100 , 100 ,,
period1,sc01,t0855, 100 , 100 ,,
period1,sc01,t0856, 100 , 100 ,,
period1,sc01,t0857, 100 , 100 ,,
period1,sc01,t0858, 100 , 100 ,,
period1,sc01,t0859, 100 , 100 ,,
period1,sc01,t0860, 100 , 100 ,,
period1,sc01,t0861, 100 , 100 ,,
period1,sc01,t0862, 100 , 100 ,,
period1,sc01,t0863, 100 , 100 ,,
period1,sc01,t0864, 100 , 100 ,,
period1,sc01,t0865, 100 , 100 ,,
period1,sc01,t0866, 100 , 100 ,,
period1,sc01,t0867, 100 , 100 ,,
period1,sc01,t0868, 100 , 100 ,,
period1,sc01,t0869, 100 , 100 ,,
period1,sc01,t0870, 100 , 100 ,,
period1,sc01,t0871, 100 , 100 ,,
period1,sc01,t0872, 100 , 100 ,,
period1,sc01,t0873, 100 , 100 ,,
period1,sc01,t0874, 100 , 100 ,,
period1,sc01,t0875, 100 , 100 ,,
period1,sc01,t0876, 100 , 100 ,,
period1,sc01,t0877, 100 , 100 ,,
period1,sc01,t0878, 100 , 100 ,,
period1,sc01,t0879, 100 , 100 ,,
period1,sc01,t0880, 100 , 100 ,,
period1,sc01,t0881, 100 , 100 ,,
period1,sc01,t0882, 100 , 100 ,,
period1,sc01,t0883, 100 , 100 ,,
period1,sc01,t0884, 100 , 100 ,,
period1,sc01,t0885, 100 , 100 ,,
period1,sc01,t0886, 100 , 100 ,,
period1,sc01,t0887, 100 , 100 ,,
period1,sc01,t0888, 100 , 100 ,,
period1,sc01,t0889, 100 , 100 ,,
period1,sc01,t0890, 100 , 100 ,,
period1,sc01,t0891, 100 , 100 ,,
period1,sc01,t0892, 100 , 100 ,,
period1,sc01,t0893, 100 , 100 ,,
period1,sc01,t0894, 100 , 100 ,,
period1,sc01,t0895, 100 , 100 ,,
period1,sc01,t0896, 100 , 100 ,,
period1,sc01,t0897, 100 , 100 ,,
period1,sc01,t0898, 100 , 100 ,,
period1,sc01,t0899, 100 , 100 ,,
period1,sc01,t0900, 100 , 100 ,,
period1,sc01,t0901, 100 , 100 ,,
period1,sc01,t0902, 100 , 100 ,,
period1,sc01,t0903, 100 , 100 ,,
period1,sc01,t0904, 100 , 100 ,,
period1,sc01,t0905, 100 , 100 ,,
period1,sc01,t0906, 100 , 100 ,,
period1,sc01,t0907, 100 , 100 ,,
period1,sc01,t0908, 100 , 100 ,,
period1,sc01,t0909, 100 , 100 ,,
period1,sc01,t0910, 100 , 100 ,,
period1,sc01,t0911, 100 , 100 ,,
period1,sc01,t0912, 100 , 100 ,,
period1,sc01,t0913, 100 , 100 ,,
period1,sc01,t0914, 100 , 100 ,,
period1,sc01,t0915, 100 , 100 ,,
period1,sc01,t0916, 100 , 100 ,,
period1,sc01,t0917, 100 , 100 ,,
period1,sc01,t0918, 100 , 100 ,,
period1,sc01,t0919, 100 , 100 ,,
period1,sc01,t0920, 100 , 100 ,,
period1,sc01,t0921, 100 , 100 ,,
period1,sc01,t0922, 100 , 100 ,,
period1,sc01,t0923, 100 , 100 ,,
period1,sc01,t0924, 100 , 100 ,,
period1,sc01,t0925, 100 , 100 ,,
period1,sc01,t0926, 100 , 100 ,,
period1,sc01,t0927, 100 , 100 ,,
period1,sc01,t0928, 100 , 100 ,,
period1,sc01,t0929, 100 , 100 ,,
period1,sc01,t0930, 100 , 100 ,,
period1,sc01,t0931, 100 , 100 ,,
period1,sc01,t0932, 100 , 100 ,,
period1,sc01,t0933, 100 , 100 ,,
period1,sc01,t0934, 100 , 100 ,,
period1,sc01,t0935, 100 , 100 ,,
period1,sc01,t0936, 100 , 100 ,,
period1,sc01,t0937, 100 , 100 ,,
period1,sc01,t0938, 100 , 100 ,,
period1,sc01,t0939, 100 , 100 ,,
period1,sc01,t0940, 100 , 100 ,,
period1,sc01,t0941, 100 , 100 ,,
period1,sc01,t0942, 100 , 100 ,,
period1,sc01,t0943, 100 , 100 ,,
period1,sc01,t0944, 100 , 100 ,,
period1,sc01,t0945, 100 , 100 ,,
period1,sc01,t0946, 100 , 100 ,,
period1,sc01,t0947, 100 , 100 ,,
period1,sc01,t0948, 100 , 100 ,,
period1,sc01,t0949, 100 , 100 ,,
period1,sc01,t0950, 100 , 100 ,,
period1,sc01,t0951, 100 , 100 ,,
period1,sc01,t0952, 100 , 100 ,,
period1,sc01,t0953, 100 , 100 ,,
period1,sc01,t0954, 100 , 100 ,,
period1,sc01,t0955, 100 , 100 ,,
period1,sc01,t0956, 100 , 100 ,,
period1,sc01,t0957, 100 , 100 ,,
period1,sc01,t0958, 100 , 100 ,,
period1,sc01,t0959, 100 , 100 ,,
period1,sc01,t0960, 100 , 100 ,,
period1,sc01,t0961, 100 , 100 ,,
period1,sc01,t0962, 100 , 100 ,,
period1,sc01,t0963, 100 , 100 ,,
period1,sc01,t0964, 100 , 100 ,,
period1,sc01,t0965, 100 , 100 ,,
period1,sc01,t0966, 100 , 100 ,,
period1,sc01,t0967, 100 , 100 ,,
period1,sc01,t0968, 100 , 100 ,,
period1,sc01,t0969, 100 , 100 ,,
period1,sc01,t0970, 100 , 100 ,,
period1,sc01,t0971, 100 , 100 ,,
period1,sc01,t0972, 100 , 100 ,,
period1,sc01,t0973, 100 , 100 ,,
period1,sc01,t0974, 100 , 100 ,,
period1,sc01,t0975, 100 , 100 ,,
period1,sc01,t0976, 100 , 100 ,,
period1,sc01,t0977, 100 , 100 ,,
period1,sc01,t0978, 100 , 100 ,,
period1,sc01,t0979, 100 , 100 ,,
period1,sc01,t0980, 100 , 100 ,,
period1,sc01,t0981, 100 , 100 ,,
period1,sc01,t0982, 100 , 100 ,,
period1,sc01,t0983, 100 , 100 ,,
period1,sc01,t0984, 100 , 100 ,,
period1,sc01,t0985, 100 , 100 ,,
period1,sc01,t0986, 100 , 100 ,,
period1,sc01,t0987, 100 , 100 ,,
period1,sc01,t0988, 100 , 100 ,,
period1,sc01,t0989, 100 , 100 ,,
period1,sc01,t0990, 100 , 100 ,,
period1,sc01,t0991, 100 , 100 ,,
period1,sc01,t0992, 100 , 100 ,,
period1,sc01,t0993, 100 , 100 ,,
period1,sc01,t0994, 100 , 100 ,,
period1,sc01,t0995, 100 , 100 ,,
period1,sc01,t0996, 100 , 100 ,,
period1,sc01,t0997, 100 , 100 ,,
period1,sc01,t0998, 100 , 100 ,,
period1,sc01,t0999, 100 , 100 ,,
period1,sc01,t1000, 100 , 100 ,,
period1,sc01,t1001, 100 , 100 ,,
period1,sc01,t1002, 100 , 100 ,,
period1,sc01,t1003, 100 , 100 ,,
period1,sc01,t1004, 100 , 100 ,,
period1,sc01,t1005, 100 , 100 ,,
period1,sc01,t1006, 100 , 100 ,,
period1,sc01,t1007, 100 , 100 ,,
period1,sc01,t1008, 100 , 100 ,,
period1,sc01,t1009, 100 , 100 ,,
period1,sc01,t1010, 100 , 100 ,,
period1,sc01,t1011, 100 , 100 ,,
period1,sc01,t1012, 100 , 100 ,,
period1,sc01,t1013, 100 , 100 ,,
period1,sc01,t1014, 100 , 100 ,,
period1,sc01,t1015, 100 , 100 ,,
period1,sc01,t1016, 100 , 100 ,,
period1,sc01,t1017, 100 , 100 ,,
period1,sc01,t1018, 100 , 100 ,,
period1,sc01,t1019, 100 , 100 ,,
period1,sc01,t1020, 100 , 100 ,,
period1,sc01,t1021, 100 , 100 ,,
period1,sc01,t1022, 100 , 100 ,,
period1,sc01,t1023, 100 , 100 ,,
period1,sc01,t1024, 100 , 100 ,,
period1,sc01,t1025, 100 , 100 ,,
period1,sc01,t1026, 100 , 100 ,,
period1,sc01,t1027, 100 , 100 ,,
period1,sc01,t1028, 100 , 100 ,,
period1,sc01,t1029, 100 , 100 ,,
period1,sc01,t1030, 100 , 100 ,,
period1,sc01,t1031, 100 , 100 ,,
period1,sc01,t1032, 100 , 100 ,,
period1,sc01,t1033, 100 , 100 ,,
period1,sc01,t1034, 100 , 100 ,,
period1,sc01,t1035, 100 , 100 ,,
period1,sc01,t1036, 100 , 100 ,,
period1,sc01,t1037, 100 , 100 ,,
period1,sc01,t1038, 100 , 100 ,,
period1,sc01,t1039, 100 , 100 ,,
period1,sc01,t1040, 100 , 100 ,,
period1,sc01,t1041, 100 , 100 ,,
period1,sc01,t1042, 100 , 100 ,,
period1,sc01,t1043, 100 , 100 ,,
period1,sc01,t1044, 100 , 100 ,,
period1,sc01,t1045, 100 , 100 ,,
period1,sc01,t1046, 100 , 100 ,,
period1,sc01,t1047, 100 , 100 ,,
period1,sc01,t1048, 100 , 100 ,,
period1,sc01,t1049, 100 , 100 ,,
period1,sc01,t1050, 100 , 100 ,,
period1,sc01,t1051, 100 , 100 ,,
period1,sc01,t1052, 100 , 100 ,,
period1,sc01,t1053, 100 , 100 ,,
period1,sc01,t1054, 100 , 100 ,,
period1,sc01,t1055, 100 , 100 ,,
period1,sc01,t1056, 100 , 100 ,,
period1,sc01,t1057, 100 , 100 ,,
period1,sc01,t1058, 100 , 100 ,,
period1,sc01,t1059, 100 , 100 ,,
period1,sc01,t1060, 100 , 100 ,,
period1,sc01,t1061, 100 , 100 ,,
period1,sc01,t1062, 100 , 100 ,,
period1,sc01,t1063, 100 , 100 ,,
period1,sc01,t1064, 100 , 100 ,,
period1,sc01,t1065, 100 , 100 ,,
period1,sc01,t1066, 100 , 100 ,,
period1,sc01,t1067, 100 , 100 ,,
period1,sc01,t1068, 100 , 100 ,,
period1,sc01,t1069, 100 , 100 ,,
period1,sc01,t1070, 100 , 100 ,,
period1,sc01,t1071, 100 , 100 ,,
period1,sc01,t1072, 100 , 100 ,,
period1,sc01,t1073, 100 , 100 ,,
period1,sc01,t1074, 100 , 100 ,,
period1,sc01,t1075, 100 , 100 ,,
period1,sc01,t1076, 100 , 100 ,,
period1,sc01,t1077, 100 , 100 ,,
period1,sc01,t1078, 100 , 100 ,,
period1,sc01,t1079, 100 , 100 ,,
period1,sc01,t1080, 100 , 100 ,,
period1,sc01,t1081, 100 , 100 ,,
period1,sc01,t1082, 100 , 100 ,,
period1,sc01,t1083, 100 , 100 ,,
period1,sc01,t1084, 100 , 100 ,,
period1,sc01,t1085, 100 , 100 ,,
period1,sc01,t1086, 100 , 100 ,,
period1,sc01,t1087, 100 , 100 ,,
period1,sc01,t1088, 100 , 100 ,,
period1,sc01,t1089, 100 , 100 ,,
period1,sc01,t1090, 100 , 100 ,,
period1,sc01,t1091, 100 , 100 ,,
period1,sc01,t1092, 100 , 100 ,,
period1,sc01,t1093, 100 , 100 ,,
period1,sc01,t1094, 100 , 100 ,,
period1,sc01,t1095, 100 , 100 ,,
period1,sc01,t1096, 100 , 100 ,,
period1,sc01,t1097, 100 , 100 ,,
period1,sc01,t1098, 100 , 100 ,,
period1,sc01,t1099, 100 , 100 ,,
period1,sc01,t1100, 100 , 100 ,,
period1,sc01,t1101, 100 , 100 ,,
period1,sc01,t1102, 100 , 100 ,,
period1,sc01,t1103, 100 , 100 ,,
period1,sc01,t1104, 100 , 100 ,,
period1,sc01,t1105, 100 , 100 ,,
period1,sc01,t1106, 100 , 100 ,,
period1,sc01,t1107, 100 , 100 ,,
period1,sc01,t1108, 100 , 100 ,,
period1,sc01,t1109, 100 , 100 ,,
period1,sc01,t1110, 100 , 100 ,,
period1,sc01,t1111, 100 , 100 ,,
period1,sc01,t1112, 100 , 100 ,,
period1,sc01,t1113, 100 , 100 ,,
period1,sc01,t1114, 100 , 100 ,,
period1,sc01,t1115, 100 , 100 ,,
period1,sc01,t1116, 100 , 100 ,,
period1,sc01,t1117, 100 , 100 ,,
period1,sc01,t1118, 100 , 100 ,,
period1,sc01,t1119, 100 , 100 ,,
period1,sc01,t1120, 100 , 100 ,,
period1,sc01,t1121, 100 , 100 ,,
period1,sc01,t1122, 100 , 100 ,,
period1,sc01,t1123, 100 , 100 ,,
period1,sc01,t1124, 100 , 100 ,,
period1,sc01,t1125, 100 , 100 ,,
period1,sc01,t1126, 100 , 100 ,,
period1,sc01,t1127, 100 , 100 ,,
period1,sc01,t1128, 100 , 100 ,,
period1,sc01,t1129, 100 , 100 ,,
period1,sc01,t1130, 100 , 100 ,,
period1,sc01,t1131, 100 , 100 ,,
period1,sc01,t1132, 100 , 100 ,,
period1,sc01,t1133, 100 , 100 ,,
period1,sc01,t1134, 100 , 100 ,,
period1,sc01,t1135, 100 , 100 ,,
period1,sc01,t1136, 100 , 100 ,,
period1,sc01,t1137, 100 , 100 ,,
period1,sc01,t1138, 100 , 100 ,,
period1,sc01,t1139, 100 , 100 ,,
period1,sc01,t1140, 100 , 100 ,,
period1,sc01,t1141, 100 , 100 ,,
period1,sc01,t1142, 100 , 100 ,,
period1,sc01,t1143, 100 , 100 ,,
period1,sc01,t1144, 100 , 100 ,,
period1,sc01,t1145, 100 , 100 ,,
period1,sc01,t1146, 100 , 100 ,,
period1,sc01,t1147, 100 , 100 ,,
period1,sc01,t1148, 100 , 100 ,,
period1,sc01,t1149, 100 , 100 ,,
period1,sc01,t1150, 100 , 100 ,,
period1,sc01,t1151, 100 , 100 ,,
period1,sc01,t1152, 100 , 100 ,,
period1,sc01,t1153, 100 , 100 ,,
period1,sc01,t1154, 100 , 100 ,,
period1,sc01,t1155, 100 , 100 ,,
period1,sc01,t1156, 100 , 100 ,,
period1,sc01,t1157, 100 , 100 ,,
period1,sc01,t1158, 100 , 100 ,,
period1,sc01,t1159, 100 , 100 ,,
period1,sc01,t1160, 100 , 100 ,,
period1,sc01,t1161, 100 , 100 ,,
period1,sc01,t1162, 100 , 100 ,,
period1,sc01,t1163, 100 , 100 ,,
period1,sc01,t1164, 100 , 100 ,,
period1,sc01,t1165, 100 , 100 ,,
period1,sc01,t1166, 100 , 100 ,,
period1,sc01,t1167, 100 , 100 ,,
period1,sc01,t1168, 100 , 100 ,,
period1,sc01,t1169, 100 , 100 ,,
period1,sc01,t1170, 100 , 100 ,,
period1,sc01,t1171, 100 , 100 ,,
period1,sc01,t1172, 100 , 100 ,,
period1,sc01,t1173, 100 , 100 ,,
period1,sc01,t1174, 100 , 100 ,,
period1,sc01,t1175, 100 , 100 ,,
period1,sc01,t1176, 100 , 100 ,,
period1,sc01,t1177, 100 , 100 ,,
period1,sc01,t1178, 100 , 100 ,,
period1,sc01,t1179, 100 , 100 ,,
period1,sc01,t1180, 100 , 100 ,,
period1,sc01,t1181, 100 , 100 ,,
period1,sc01,t1182, 100 , 100 ,,
period1,sc01,t1183, 100 , 100 ,,
period1,sc01,t1184, 100 , 100 ,,
period1,sc01,t1185, 100 , 100 ,,
period1,sc01,t1186, 100 , 100 ,,
period1,sc01,t1187, 100 , 100 ,,
period1,sc01,t1188, 100 , 100 ,,
period1,sc01,t1189, 100 , 100 ,,
period1,sc01,t1190, 100 , 100 ,,
period1,sc01,t1191, 100 , 100 ,,
period1,sc01,t1192, 100 , 100 ,,
period1,sc01,t1193, 100 , 100 ,,
period1,sc01,t1194, 100 , 100 ,,
period1,sc01,t1195, 100 , 100 ,,
period1,sc01,t1196, 100 , 100 ,,
period1,sc01,t1197, 100 , 100 ,,
period1,sc01,t1198, 100 , 100 ,,
period1,sc01,t1199, 100 , 100 ,,
period1,sc01,t1200, 100 , 100 ,,
period1,sc01,t1201, 100 , 100 ,,
period1,sc01,t1202, 100 , 100 ,,
period1,sc01,t1203, 100 , 100 ,,
period1,sc01,t1204, 100 , 100 ,,
period1,sc01,t1205, 100 , 100 ,,
period1,sc01,t1206, 100 , 100 ,,
period1,sc01,t1207, 100 , 100 ,,
period1,sc01,t1208, 100 , 100 ,,
period1,sc01,t1209, 100 , 100 ,,
period1,sc01,t1210, 100 , 100 ,,
period1,sc01,t1211, 100 , 100 ,,
period1,sc01,t1212, 100 , 100 ,,
period1,sc01,t1213, 100 , 100 ,,
period1,sc01,t1214, 100 , 100 ,,
period1,sc01,t1215, 100 , 100 ,,
period1,sc01,t1216, 100 , 100 ,,
period1,sc01,t1217, 100 , 100 ,,
period1,sc01,t1218, 100 , 100 ,,
period1,sc01,t1219, 100 , 100 ,,
period1,sc01,t1220, 100 , 100 ,,
period1,sc01,t1221, 100 , 100 ,,
period1,sc01,t1222, 100 , 100 ,,
period1,sc01,t1223, 100 , 100 ,,
period1,sc01,t1224, 100 , 100 ,,
period1,sc01,t1225, 100 , 100 ,,
period1,sc01,t1226, 100 , 100 ,,
period1,sc01,t1227, 100 , 100 ,,
period1,sc01,t1228, 100 , 100 ,,
period1,sc01,t1229, 100 , 100 ,,
period1,sc01,t1230, 100 , 100 ,,
period1,sc01,t1231, 100 , 100 ,,
period1,sc01,t1232, 100 , 100 ,,
period1,sc01,t1233, 100 , 100 ,,
period1,sc01,t1234, 100 , 100 ,,
period1,sc01,t1235, 100 , 100 ,,
period1,sc01,t1236, 100 , 100 ,,
period1,sc01,t1237, 100 , 100 ,,
period1,sc01,t1238, 100 , 100 ,,
period1,sc01,t1239, 100 , 100 ,,
period1,sc01,t1240, 100 , 100 ,,
period1,sc01,t1241, 100 , 100 ,,
period1,sc01,t1242, 100 , 100 ,,
period1,sc01,t1243, 100 , 100 ,,
period1,sc01,t1244, 100 , 100 ,,
period1,sc01,t1245, 100 , 100 ,,
period1,sc01,t1246, 100 , 100 ,,
period1,sc01,t1247, 100 , 100 ,,
period1,sc01,t1248, 100 , 100 ,,
period1,sc01,t1249, 100 , 100 ,,
period1,sc01,t1250, 100 , 100 ,,
period1,sc01,t1251, 100 , 100 ,,
period1,sc01,t1252, 100 , 100 ,,
period1,sc01,t1253, 100 , 100 ,,
period1,sc01,t1254, 100 , 100 ,,
period1,sc01,t1255, 100 , 100 ,,
period1,sc01,t1256, 100 , 100 ,,
period1,sc01,t1257, 100 , 100 ,,
period1,sc01,t1258, 100 , 100 ,,
period1,sc01,t1259, 100 , 100 ,,
period1,sc01,t1260, 100 , 100 ,,
period1,sc01,t1261, 100 , 100 ,,
period1,sc01,t1262, 100 , 100 ,,
period1,sc01,t1263, 100 , 100 ,,
period1,sc01,t1264, 100 , 100 ,,
period1,sc01,t1265, 100 , 100 ,,
period1,sc01,t1266, 100 , 100 ,,
period1,sc01,t1267, 100 , 100 ,,
period1,sc01,t1268, 100 , 100 ,,
